,Unnamed: 0,user_id,tweet_id,location,source,hashtags
4411,90365,934967855707127811,1190076070541709312,Thailand,Twitter for iPhone,"['방탄소년단', 'BTS', '김남준', 'RM', 'NAMJOON']"
4412,90366,1342505029,1190076070961135616,Thailand,Twitter for Android,"['BTS', '방탄소년단', 'JIMIN', '지민']"
4413,90428,1126730315198631937,1190076106965057537,Indonesia,Twitter for Android,['BTS']
4414,90459,965546775636410369,1190076121431207936,Korea,Twitter for iPhone,"['방탄소년단', 'BTS']"
4415,90464,878230199027998721,1190076123532558336,Korea,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
4416,90475,738550506159628288,1190076128330842114,Philippines,Twitter for Android,['BTS']
4417,90479,1055455437850583041,1190076132122677248,United States,Twitter for iPhone,
4418,90596,706788041960992769,1190076204184829954,Thailand,Twitter for iPhone,['BTS']
4419,90630,328079099,1190076224367820800,Indonesia,Twitter for iPhone,['JIN']
4420,90655,856522333317496832,1190076235725987840,Vietnam,Twitter for iPhone,"['JIMIN', 'BTS']"
4421,90689,872746385661087744,1190076256986861570,Vietnam,Twitter for Android,
4422,90729,1020497043846909952,1190076277358596096,Korea,Twitter for Android,['MAMA2019']
4423,90763,756315775195951104,1190076295452823552,United States,Twitter for iPhone,"['MAMAVOTE', 'bts']"
4424,90777,1087115611405205504,1190076300641361920,México,Twitter for Android,"['MAMAVOTE', 'BTS']"
4425,90792,965210672467357696,1190076310434930688,Philippines,Twitter for Android,
4426,90843,3594094764,1190076342659760130,Thailand,Twitter for iPhone,"['MAMAVOTE', 'bts']"
4427,90845,1167863802878201856,1190076342940782593,México,Twitter for Android,"['MAMAVOTE', 'BTS']"
4428,90854,1023459661339475969,1190076352327639040,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
4429,90863,839691269982953472,1190076357759266816,Thailand,Twitter for Android,"['MAMAVOTE', 'bts']"
4430,90882,738347668271833088,1190076371743043584,Korea,Twitter for Android,
4431,90895,4444447637,1190076381171838976,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
4432,90901,2931002149,1190076386150498304,United States,Twitter for iPhone,['bts']
4433,90939,786839027148201984,1190076413342126081,Thailand,Twitter for iPhone,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
4434,90945,883288583871774721,1190076416852758528,Korea,Twitter for Android,
4435,90993,134499794,1190076440940666880,Thailand,Twitter for Android,['BTS']
4436,91005,955428935474401280,1190076448700108801,Korea,Twitter for Android,
4437,91007,1016300291480645633,1190076449161502720,Korea,Twitter for Android,"['BTS', 'MAMAVOTE']"
4438,91045,1078796044853485568,1190076470745427968,United States,Twitter Web App,
4439,91047,768055400285470720,1190076472221982720,United States,Twitter for Android,
4440,91054,1017779928996069376,1190076476323876865,Philippines,Twitter for Android,"['방탄소년단', '뷔', '태형', 'BTS', 'V', 'TAEHYUNG']"
4441,91184,1034809334499176448,1190076544057659392,日本,Twitter for iPhone,
4442,91206,1087223755997233152,1190076552999923712,Malaysia,Twitter for Android,
4443,91214,1165434297269944320,1190076561556303872,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
4444,91259,90386737,1190076586982363136,Brasil,Twitter Web App,
4445,91290,1061599695741435904,1190076607324491776,Malaysia,Twitter for Android,['BTS']
4446,91298,967033237414412288,1190076611019673601,Korea,Twitter for iPhone,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단']"
4447,91323,1127988843611738114,1190076624043008001,Korea,Twitter for Android,['BTS']
4448,91332,1008309797475635201,1190076628916850688,Korea,Twitter Web App,
4449,91333,791282925719347200,1190076629462052864,Thailand,Twitter for Android,['BTS']
4450,91352,1169779260422152192,1190076634667180032,Korea,Twitter for iPhone,"['정국', 'JUNGKOOK', 'BTS']"
4451,91361,1160040239609470977,1190076638525943808,Korea,Twitter for iPhone,
4452,91390,922135684164530176,1190076655978663937,Brasil,Twitter Web App,
4453,91462,741889862614192128,1190076704372322304,Malaysia,Twitter for iPhone,"['WishingOnAStarInKL', 'CottonSoulinKL']"
4454,91468,996521042054189056,1190076708738805761,México,Twitter for Android,"['MAMAVOTE', 'BTS']"
4455,91478,2428584668,1190076716602888192,Malaysia,Twitter for Android,
4456,91486,974237172030062593,1190076722995089408,Vietnam,Twitter for Android,"['halloween2019', 'happpyhalloween', 'BTS']"
4457,91505,1014114444765376512,1190076730091851777,Thailand,Twitter for Android,"['정국', '방탄소년단', 'BTS', 'JUNGKOOK']"
4458,91531,741781507656683520,1190076743660363776,Malaysia,Twitter for iPhone,
4459,91533,3076276387,1190076745065459712,Indonesia,Twitter for Android,
4460,91566,803889639362699264,1190076759217192960,Indonesia,Twitter for Android,"['JIMIN', 'BTS']"
4461,91617,1120921137129480192,1190076786823950336,Indonesia,Twitter for Android,['BTS']
4462,91663,1069583132767084552,1190076807409631232,Indonesia,Twitter for Android,"['정국', '지민', 'JK', 'JM']"
4463,91698,1154071098356465664,1190076829798825985,Korea,Twitter for Android,
4464,91727,937329792059428867,1190076846467100674,United States,Twitter for iPhone,['BTS']
4465,91751,1117368546420334592,1190076858701737984,Vietnam,Twitter for Android,"['JHope', '제이홉', '정호석', '호비', 'BTS', '방탄소년단']"
4466,91761,1181622110097039360,1190076865412661248,Philippines,Twitter for Android,
4467,91762,77146979,1190076866037596161,Indonesia,Twitter for Android,
4468,91768,880743834296111105,1190076870525538304,Korea,Twitter for Android,
4469,91795,489885583,1190076888766648322,México,Twitter for Android,['BTS']
4470,91839,1116542307015090181,1190076918202163200,Philippines,Twitter for Android,
4471,91849,1125358230245273600,1190076924988542976,Korea,Twitter for Android,['BTS']
4472,91856,871914589033820160,1190076927270252544,Thailand,Twitter for iPhone,
4473,91862,770866593450426368,1190076930831175680,Malaysia,Twitter for Android,
4474,91899,1047494010384801793,1190076954088624129,Korea,Twitter for iPhone,"['방탄소년단', 'BTS']"
4475,91913,1069070285708480512,1190076967334240256,Vietnam,Twitter for Android,"['JIMIN', 'BTS']"
4476,91914,884593340418637824,1190076967590039553,Korea,Twitter for iPhone,"['정호석', '제이홉', 'JHOPE', '방탄소년단', 'BTS']"
4477,91919,4241434400,1190076969863405568,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
4478,91932,847799937253298176,1190076976909844480,Korea,Twitter Web Client,
4479,91935,1125307953802670081,1190076979900321792,Philippines,Twitter for Android,
4480,91950,996298429125935105,1190076986124906496,Vietnam,Twitter for iPhone,
4481,91966,774300213804695552,1190076997399130112,Brasil,Twitter Web App,"['MAMAVOTE', 'BTS']"
4482,91981,1041701765987483648,1190077007498903552,日本,Twitter for iPhone,
4483,92068,1003139190329040896,1190077067888455681,Malaysia,Twitter for Android,['BTS']
4484,92110,1107041866917146624,1190077093918298112,Malaysia,Twitter for iPhone,
4485,92118,570048967,1190077100356538369,Indonesia,Twitter for iPhone,
4486,92127,1021000003576188928,1190077105729503232,Indonesia,Twitter for Android,
4487,92168,1012840369396957184,1190077130069008384,Indonesia,Twitter for Android,['BTS']
4488,92170,327779972,1190077132073947136,Indonesia,Twitter for Android,
4489,92189,2832922112,1190077142207320064,Korea,Twitter for iPhone,['BTS']
4490,92249,1100539825617133568,1190077181377925120,Thailand,Twitter for iPhone,"['JHope', '제이홉', '정호석', '호비', 'BTS', '방탄소년단']"
4491,92266,907572749580648448,1190077191356157952,Philippines,Twitter for Android,['BTS']
4492,92313,820047803074232324,1190077217281171457,Philippines,Twitter for Android,
4493,92327,2255931817,1190077226043133952,Thailand,Twitter for Android,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
4494,92342,949752018,1190077240458932225,Thailand,Twitter for iPhone,['BTS']
4495,92359,890580614260248576,1190077254786637829,Vietnam,Twitter for Android,"['JIMIN', 'BTS']"
4496,92363,1032761438371307520,1190077257982844934,United States,Twitter for iPhone,['BTS']
4497,92378,860865469300879361,1190077269756149765,Korea,Twitter for Android,
4498,92445,931800817744543744,1190077304451395584,Indonesia,Twitter for Android,['BTS']
4499,92454,731129785703763968,1190077310780628992,Thailand,Twitter for Android,"['BTS', 'Lights', 'BoyWithLove']"
4500,92492,104101212,1190077339381551104,Thailand,Twitter for iPhone,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단']"
4501,92511,494723474,1190077355261227008,Malaysia,Twitter for Android,"['MAMA', 'BTS']"
4502,92535,4479925934,1190077368104181760,México,Twitter for Android,"['halloween2019', 'happpyhalloween', 'BTS']"
4503,92557,127857507,1190077380129214465,Indonesia,Twitter for Android,
4504,92561,2900646600,1190077382540972032,Thailand,Twitter Web App,['정국']
4505,92579,1102162966034542592,1190077393743962113,Thailand,Twitter for Android,"['진', '슈가', 'BTS', 'JIN', 'SUGA']"
4506,92669,1028275464,1190077456083869696,Thailand,Twitter for iPhone,"['JIMIN', 'BTS', '지민', '방탄소년단', 'BTSSPEAKYOURSELFTOURFINAL', 'TillNextTimeJimtober', 'JIMINinlove', 'JIMIN사랑해']"
4507,92755,830674799361789953,1190077519740850176,Malaysia,Twitter for iPhone,['BTS']
4508,92817,26644125,1190077557820907521,Philippines,Twitter for Android,
4509,92818,1061967780264652800,1190077557950955520,Philippines,Twitter for Android,
4510,92834,969142525670825985,1190077568604487680,Thailand,Twitter for Android,
4511,92868,1170543722007711745,1190077593585762304,Thailand,Twitter for iPhone,"['TAEHYUN', 'KimTaehyung', 'bts', 'btsfanart', 'ArtistOnTwitter', 'Halloween']"
4512,92875,4660327063,1190077598002376704,Philippines,Twitter for iPhone,"['MAMAVOTE', 'bts']"
4513,92910,1153625804590338049,1190077616193064960,Indonesia,Twitter for Android,
4514,92916,1008258893770706944,1190077619997310976,Philippines,Twitter for iPhone,
4515,92920,883091230044934144,1190077621356376064,Brasil,Twitter for Android,['Jikook']
4516,92948,582799103,1190077638901035008,Indonesia,Twitter for Android,"['방탄소년단', 'BTS', 'V', '뷔', 'テテ', 'TAEHYUNG', '태형']"
4517,92958,4748351173,1190077645712551936,Thailand,Twitter for Android,"['BTS', 'JUNGKOOK']"
4518,93013,334264657,1190077678868545536,México,Twitter for iPhone,"['RM', '남준', 'BTS']"
4519,93014,943485117233639425,1190077678847610880,Philippines,Twitter for Android,
4520,93094,1071916752303312896,1190077738670907392,Indonesia,Twitter for Android,"['방탄소년단', 'BTS', '정국', '전정국', 'JK', 'JUNGKOOK']"
4521,93124,1117095249069797376,1190077756484145152,Thailand,Twitter for iPhone,['BTS']
4522,93134,953704915007782913,1190077764130328576,Thailand,Twitter for Android,"['RM', 'JIN', 'LOVEMYSELF']"
4523,93136,1052834662358245377,1190077764394635265,Vietnam,Twitter for iPhone,
4524,93168,983642431362023424,1190077781020790784,Korea,Twitter for Android,['BTS']
4525,93169,919240687287177217,1190077781792743430,United States,Twitter Web App,
4526,93192,7022252,1190077805264015360,United States,Twitter for iPhone,
4527,93202,320710662,1190077811509219328,Indonesia,Twitter for Android,
4528,93205,283527568,1190077812767485952,Korea,Twitter for iPhone,"['halloween2019', 'happpyhalloween', 'BTS']"
4529,93224,713566257614831616,1190077828341075968,United States,Twitter for iPhone,"['MAMAVOTE', 'bts']"
4530,93296,4848201344,1190077879301726208,Korea,Twitter for Android,['BTS']
4531,93302,1060534498939428864,1190077881130422272,Thailand,Twitter for Android,"['지민', 'JIMIN', '방탄소년단', 'BTS']"
4532,93309,778961027530534917,1190077883403751424,Korea,Twitter for Android,
4533,93372,3150633558,1190077929075531776,México,Twitter Web App,
4534,93383,782249158266589184,1190077939930427392,Korea,Twitter for Android,['BTS']
4535,93413,396999991,1190077961614942209,Thailand,Twitter for Android,['BTS']
4536,93427,2409630900,1190077971111010306,United States,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
4537,93431,1150237096465928192,1190077972952150017,Korea,Twitter Web App,['BTS']
4538,93448,24051381,1190077983303843842,United States,Twitter for iPhone,"['MAMAVOTE', 'bts']"
4539,93529,3311646924,1190078031357890561,Thailand,Twitter for Android,"['V', '뷔', '태형', '김태형', 'TAEHYUNG', '방탄소년단뷔', 'BTSV', '방탄소년단', 'BTS']"
4540,93531,1067567570201403392,1190078032293191680,Thailand,Twitter for Android,['BTS']
4541,93548,1085757098980302848,1190078039322841088,Indonesia,Twitter for Android,"['BTS', '방탄소년단']"
4542,93558,978545962707705856,1190078051561816064,Philippines,Twitter for Android,
4543,93564,1156209434353254400,1190078058360799232,Korea,Twitter for Android,"['지민', 'BTS', 'JIMIN', 'MGMAVOTE', 'MGMA_BTS']"
4544,93615,941902328805801984,1190078087523758080,Korea,Twitter for Android,"['방탄소년단', 'BTS']"
4545,93618,1175617288109576192,1190078088492634112,Korea,Twitter for Android,"['JIMIN', 'BTS']"
4546,93630,888416326884114436,1190078097061601280,Vietnam,Twitter for Android,['BTS']
4547,93709,886742046135865344,1190078146940268544,日本,Twitter for iPhone,"['윤기', 'SUGA', 'BTS']"
4548,93772,1136589785382842368,1190078188614901760,Malaysia,Twitter for Android,"['MAMAVOTE', 'BTS']"
4549,93786,1105535199046098944,1190078192549130243,Korea,Twitter for Android,
4550,93841,1083113345891201024,1190078227919732736,Malaysia,Twitter for Android,['BTS']
4551,93881,840079733631074308,1190078249533157376,Brasil,Twitter Web App,['BTS']
4552,93925,1051527366776770560,1190078279165693953,Thailand,Twitter for iPhone,"['방탄소년단', '정국', 'BTS', 'JK', 'JUNGKOOK']"
4553,93953,818065634021896195,1190078298539249665,日本,Twitter for iPhone,
4554,93958,1087200738,1190078300732956673,México,Twitter for Android,"['MAMA2019', 'MAMAVOTE', 'BTS', 'TXT', 'ITZY']"
4555,93991,1020669385948532736,1190078318864822272,Thailand,Twitter for Android,
4556,94013,1123784084176678912,1190078332253007873,Thailand,Twitter for Android,
4557,94035,2325145154,1190078343015567361,日本,Twitter for iPhone,['BTS']
4558,94068,1033709482952482816,1190078364205215745,Philippines,Twitter for Android,"['BTS', 'JUNGKOOK']"
4559,94094,1078927545213476864,1190078377908031493,Philippines,Twitter for Android,
4560,94103,738423579679838208,1190078382957977600,Thailand,Twitter for Android,
4561,94104,731730340222357505,1190078383222222848,Thailand,Twitter for Android,"['CouplesCostume', 'HappyHalloween', 'BTS', 'JIMIN']"
4562,94112,932655616404811776,1190078387265519617,Malaysia,Twitter for Android,"['MAMAVOTE', 'bts']"
4563,94135,983645946708819968,1190078402218221568,Indonesia,Twitter for Android,
4564,94217,1160536024407146497,1190078449932587008,Philippines,Twitter for Android,"['MAMAVOTE', 'bts']"
4565,94218,1063077803426426880,1190078450104598528,Indonesia,Twitter for Android,
4566,94258,1098174753183911937,1190078473508814848,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
4567,94311,955961249933619200,1190078503783301120,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
4568,94316,1123881211825401858,1190078507348418560,Indonesia,Twitter for Android,
4569,94385,1159019551150837760,1190078544526770178,Indonesia,Twitter for Android,['BTS']
4570,94397,1120586123233742848,1190078551489269761,Korea,Twitter for Android,['BTS']
4571,94400,1053424496625954816,1190078553934532608,Philippines,Twitter for Android,
4572,94441,3255350304,1190078574243414017,Thailand,Twitter for iPhone,['BTS']
4573,94446,3869518274,1190078575535198208,Thailand,Twitter for Android,
4574,94452,902225105815785473,1190078576806318081,United States,Twitter for iPad,"['MAMAVOTE', 'BTS']"
4575,94457,827062441523572736,1190078579800829952,Thailand,Twitter for Android,['BTS']
4576,94458,1614761312,1190078579729584128,Indonesia,Twitter for Android,
4577,94467,878852716495126528,1190078589036724225,日本,Twitter Web App,"['정국', '지민', 'JK', 'JM']"
4578,94491,1151349242323095553,1190078604136239104,Thailand,Twitter for iPhone,"['뷔', 'BTSV', '태형', 'TAEHYUNG', '방탄소년단', 'BTS']"
4579,94528,1027944490219188225,1190078623933456385,Thailand,Twitter for Android,"['정국', 'JUNGKOOK', 'JK', 'BTS']"
4580,94533,971781658679521287,1190078625497829376,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
4581,94543,1030006648188751872,1190078631613059072,Philippines,Twitter for Android,['BTS']
4582,94551,1168611673,1190078636939833344,Philippines,Twitter for Android,"['윤기', 'SUGA', 'BTS']"
4583,94565,876040719177101313,1190078647232630784,Thailand,Twitter for Android,"['bts', '방탄소년단', 'Jhope', 'jhope', '정호석', '호석', '제이홉']"
4584,94581,3014121211,1190078656468545537,Thailand,Twitter for iPhone,
4585,94593,1116534518867906561,1190078661791121409,Korea,Twitter for Android,"['MAMAVOTE', 'bts']"
4586,94631,1134789990318084096,1190078686227120129,Indonesia,Twitter for Android,"['MAMAVOTE', 'bts']"
4587,94670,1179568557480271872,1190078709090246656,Vietnam,Twitter for Android,"['BTS', 'LoveYourselfSpeakYourself']"
4588,94677,1034955248463478785,1190078713666441216,Brasil,Twitter for Android,"['HappyHalloween', 'halloween2019', 'BTS']"
4589,94712,376679913,1190078736864964608,Korea,Twitter for Android,"['halloween2019', 'happpyhalloween', 'BTS']"
4590,94714,2282952020,1190078738056261638,México,Twitter for iPhone,
4591,94716,960079535529066496,1190078738970497024,Philippines,Twitter for iPad,"['MAMAVOTE', 'BTS']"
4592,94721,997378784784404481,1190078741910700032,United States,Twitter for Android,
4593,94722,921974077635436546,1190078742879600640,Korea,Twitter for Android,['BTS']
4594,94737,996317774958837761,1190078747954667520,Thailand,Twitter for iPhone,"['BTS', 'SUGA', '민윤기', 'SOPE']"
4595,94747,1165121745084280832,1190078753768001536,Thailand,Twitter for iPhone,['BTS']
4596,94871,918925862136926208,1190078827977940996,México,Twitter for Android,"['MAMAVOTE', 'bts']"
4597,94905,856809402531168256,1190078845077995520,Thailand,Twitter for iPhone,"['halloween2019', 'happpyhalloween', 'BTS']"
4598,94975,1272970548,1190078886664556549,Thailand,Twitter for iPhone,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단']"
4599,94985,762747342,1190078890745552896,Indonesia,Twitter for Android,"['btsfanart', 'BTS', 'RM', 'SpeakYourselfTheFinal_D3']"
4600,94991,787839847394267136,1190078892305895427,Vietnam,Twitter for Android,['JINDay']
4601,95008,1000834248373256192,1190078904486129664,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
4602,95010,1103114422120144896,1190078904968474624,Philippines,Twitter for iPhone,
4603,95043,1015040317328785408,1190078929920385024,Indonesia,Twitter for Android,
4604,95056,413114516,1190078935389749249,Korea,Twitter for Android,"['CouplesCostume', 'HappyHalloween', 'BTS', 'JIMIN']"
4605,95076,834091096875503616,1190078946408202240,Indonesia,Twitter for Android,"['V', '뷔', '태형', '김태형', 'TAEHYUNG', '방탄소년단뷔', 'BTSV', '방탄소년단', 'BTS']"
4606,95088,768906814066831360,1190078952330514434,Vietnam,Twitter for Android,"['뷔', 'V', 'taehyung', '태형', '김태형', '태태', '방탄소년단']"
4607,95094,843144504114855936,1190078953786150912,Brasil,Twitter for Android,"['Jikook', 'Kookmin']"
4608,95107,561344511,1190078959389573121,Indonesia,Twitter for Android,
4609,95120,872389751206158337,1190078965467111424,Thailand,Twitter for Android,
4610,95134,1017753326832705536,1190078971087478785,Thailand,Twitter for Android,
4611,95165,787482287117963264,1190078990729433091,México,Twitter for Android,
4612,95166,956432046481485825,1190078991039778816,Vietnam,Twitter for Android,"['지민', 'JIMIN', '방탄소년단', 'BTS']"
4613,95189,157956299,1190079007267553282,Philippines,Twitter for Android,
4614,95223,918643715232559104,1190079027375005697,Thailand,Twitter for Android,['BTS']
4615,95233,702242925179043840,1190079035340021760,Philippines,Twitter Web App,"['MAMAVOTE', 'bts']"
4616,95268,903886653235675137,1190079053560238082,Philippines,Twitter for Android,"['MAMAVOTE', 'BTS']"
4617,95289,926413546929340417,1190079063722876933,Philippines,Twitter for iPhone,"['MAMAVOTE', 'bts']"
4618,95325,1126790445743263744,1190079085935915009,Philippines,Twitter for Android,['BTS']
4619,95354,1088245334097092608,1190079105774915584,Indonesia,Twitter for Android,"['방탄소년단', 'BTS']"
4620,95368,1028138753074884608,1190079112284659715,United States,Twitter for Android,"['JIMIN', 'BTS']"
4621,95384,2884521169,1190079122698985472,Indonesia,Twitter for iPhone,
4622,95394,1133210959403634688,1190079130575888385,Philippines,Twitter for iPhone,"['MAMAVОTE', 'bts']"
4623,95426,733832708573401093,1190079144383565824,Philippines,Twitter for Android,['BTS']
4624,95436,1093474405819154432,1190079147260776449,Korea,Twitter for Android,"['BTS', '방탄소년단']"
4625,95439,996419192231350272,1190079147676037121,Korea,Twitter for Android,
4626,95472,754952348363960320,1190079162821668864,Philippines,Twitter for Android,"['BTS', 'RM', 'JIN']"
4627,95478,1146921192516755457,1190079165015318528,United States,Twitter for iPhone,
4628,95480,1189474639497449472,1190079164130283520,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
4629,95505,983696808579760129,1190079180404219906,Thailand,Twitter for Android,"['정국', 'JUNGKOOK', 'BTS']"
4630,95531,1152468165743349760,1190079190957096960,Thailand,Twitter for iPhone,"['JIMIN', 'LOVEMYSELF', 'V', 'LOVEMYSELF', 'BTS', 'LOVEMYSELF']"
4631,95537,943456851550658560,1190079195310768128,Thailand,Twitter for iPhone,"['MAMAVOTE', 'bts']"
4632,95539,74663319,1190079196871065602,Indonesia,Twitter for Android,"['MAMAVОTE', 'BTS']"
4633,95542,817332021168992256,1190079197709885440,Korea,Twitter for Android,"['SPEAKYOURSELFTHEFINAL', 'BTS']"
4634,95573,825750880582447104,1190079217125355521,Thailand,Twitter for iPhone,['BTS']
4635,95591,1068730714839871488,1190079231847366656,México,Twitter for Android,
4636,95616,1054641519162884097,1190079245084549120,Indonesia,Twitter for Android,"['MAMAVOTE', 'BTS']"
4637,95654,143871317,1190079264839782401,Malaysia,Twitter for Android,"['MAMAVOTE', 'BTS']"
4638,95662,1075834928,1190079267666661376,Indonesia,Twitter for Android,"['BTS', 'MAMAVOTE']"
4639,95665,4902525482,1190079269755482115,日本,Twitter for iPhone,
4640,95686,1009963434979483648,1190079283290460161,Indonesia,Twitter for Android,
4641,95690,1073755644598079490,1190079286130032640,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
4642,95701,1010798984,1190079292098498560,Indonesia,Twitter for iPhone,
4643,95734,931411988818915328,1190079308120887300,United States,Twitter for Android,
4644,95770,1107174390230192129,1190079327724924928,Indonesia,Twitter for Android,
4645,95777,1129021518162219008,1190079333617922048,Korea,Twitter for iPhone,"['JIMIN', 'BTS']"
4646,95791,1120490405609394177,1190079342203719680,Vietnam,Twitter for Android,['JINDay']
4647,95810,1082678280891752448,1190079353163415553,Indonesia,Twitter for Android,['BTS']
4648,95816,948561114710687749,1190079355755671552,Korea,Twitter for Android,"['정국', 'JUNGKOOK', 'BTS']"
4649,95828,1098939105604337664,1190079359178035201,Indonesia,Twitter for Android,
4650,95857,1069915797290549250,1190079374181072898,Korea,Twitter Web App,"['BTS', '방탄소년단', 'JIMIN', '지민']"
4651,95863,19711192,1190079377226244097,United States,Twitter for iPhone,"['방탄소년단', '빅히트엔터테인먼트', '유니세프한국위원회', 'BTS']"
4652,95931,4474167379,1190079420775583746,Thailand,Twitter for Android,['BTS']
4653,95941,941526264027930624,1190079425854898176,Malaysia,Twitter for Android,
4654,95960,815081315791814656,1190079436705550338,Korea,Twitter for Android,"['MAMAVOTE', 'BTS']"
4655,95964,53895478,1190079437838016512,Korea,Twitter for Android,"['방탄소년단', 'BTS']"
4656,95980,724748838313988096,1190079445752659968,Philippines,Twitter for iPhone,
4657,95981,1126397871148810240,1190079445895303169,Philippines,Twitter for Android,
4658,96003,4895972300,1190079457350094849,Brasil,Twitter for Android,"['방탄소년단', '빅히트엔터테인먼트', '유니세프한국위원회', 'BTS']"
4659,96014,1054896273684291584,1190079462752182272,Vietnam,Twitter for Android,['BTS']
4660,96066,826441978015469570,1190079501708824576,Thailand,Twitter for Android,"['CouplesCostume', 'HappyHalloween', 'BTS', 'JIMIN']"
4661,96084,2791732538,1190079512131723264,Thailand,Twitter for iPhone,"['정국', 'JUNGKOOK', 'JK', '방탄소년단', 'BTS_SY_FANAL', 'MAMAVOTE', 'BTS']"
4662,96124,1094197657654812672,1190079519907962881,Thailand,Twitter for iPhone,['BTS']
4663,96172,899543830281760768,1190079558487347203,United States,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
4664,96194,908439802948730880,1190079569576873984,Korea,Twitter Web App,"['BTS', 'HOTSHOT', 'GIDLE']"
4665,96212,955557150092341248,1190079581342056448,United States,Twitter for iPhone,
4666,96228,899126283258404864,1190079591697698816,Thailand,Twitter for iPhone,"['BTS', 'JHOPE', 'HOSEOK', 'SYSFINAL', '제이홉', '정호석', '방탄소년단', '鄭號錫', '防弾少年団', 'ホソク']"
4667,96235,3141969025,1190079595380260864,Korea,Twitter for iPad,['BTS']
4668,96238,1133685699884929024,1190079596718223360,Korea,Twitter for Android,
4669,96307,122913234,1190079645376401409,Philippines,Twitter for iPhone,['BTS']
4670,96341,1150038483232120833,1190079665626419200,Indonesia,Twitter for iPhone,
4671,96364,1117754323746742272,1190079678414868481,Indonesia,Twitter for Android,['BTS']
4672,96410,1077917345585065985,1190079703391981568,Thailand,Twitter for iPhone,"['정국', 'JUNGKOOK', 'JK', '방탄소년단', 'BTS_SY_FANAL', 'MAMAVOTE', 'BTS']"
4673,96418,1141963636925014016,1190079708899106816,Vietnam,Twitter for Android,['BTS']
4674,96481,243571961,1190079743997042688,日本,Twitter for iPhone,['BTS']
4675,96512,2890838665,1190079763102097408,Thailand,Twitter for iPhone,"['CouplesCostume', 'HappyHalloween', 'BTS', 'JIMIN']"
4676,96513,973719620174540801,1190079764188614663,Indonesia,Twitter for Android,"['방탄소년단', 'BTS']"
4677,96516,1072813193393713154,1190079764876234753,Philippines,Twitter for Android,"['MAMAVOTE', 'bts']"
4678,96525,1113905190845865984,1190079770261778432,México,Twitter for Android,"['MAMAVOTE', 'BTS']"
4679,96543,916342030451720193,1190079779577323520,Thailand,Twitter for Android,"['정국', 'JUNGKOOK', 'JK', '방탄소년단', 'BTS_SY_FANAL', 'MAMAVOTE', 'BTS']"
4680,96595,814416289225543680,1190079807041744896,Philippines,Twitter for Android,
4681,96621,4514402298,1190079821939789824,Thailand,Twitter for Android,"['BTS', '방탄소년단', 'JIMIN', '지민']"
4682,96629,1138937918737641472,1190079826184458240,Philippines,Twitter for Android,"['mma2019', 'mma', '멜뮤어', '멜뮤', '멜론뮤직어워드', '지민', '박지민', 'JIMIN', '방탄지민']"
4683,96648,4734535812,1190079840927526918,México,Twitter for Android,['BTS']
4684,96682,1079816118796255238,1190079860405915650,United States,Twitter for iPhone,['BTS']
4685,96701,1065066409095421952,1190079868697899008,Thailand,Twitter for iPhone,"['방탄소년단', 'BTS']"
4686,96741,927329864180408320,1190079886318170114,Philippines,Twitter for Android,
4687,96764,953293824750579712,1190079898066419712,Vietnam,Twitter for Android,"['정국', 'JUNGKOOK', 'BTS']"
4688,96792,793146336,1190079909957255168,Indonesia,Twitter for Android,"['BTS', 'MAMAVOTE']"
4689,96802,1637498719,1190079916504518657,Indonesia,Twitter for iPhone,"['BTS', '방탄소년단진', '방탄진', 'JIN', '진', '석진', 'SEOKJIN', '김석진']"
4690,96804,4318374918,1190079916844339201,Thailand,Twitter for iPhone,['BTS']
4691,96806,1098831433227894784,1190079921093148683,Korea,Twitter for Android,
4692,96831,2473872098,1190079937937473536,Thailand,Twitter for iPhone,"['MAMAVOTE', 'BTS']"
4693,96839,4861265773,1190079942517755904,United States,Twitter for Android,['BTS']
4694,96846,1153950866296066048,1190079944790966272,Korea,Twitter for Android,"['MAMAVOTE', 'bts']"
4695,96848,3235985877,1190079945026031616,Brasil,Twitter for Android,
4696,96856,1108654692937027584,1190079949442412544,Indonesia,Twitter for Android,
4697,96870,1074522957370683392,1190079960884469765,Indonesia,Twitter for iPhone,['BTS']
